PaymentID,CustomerID,CardID,DateID,BillAmount,PaymentAmount,DueDate,PaymentDate,DaysPastDate,PaymentStatus
PAY020186,10820,216,20241103,5927.0,5700.09,2024-11-20,2024-11-03,0,Paid in Full
PAY020187,10820,216,20241217,19655.0,18862.64,2024-12-20,2024-12-17,0,Paid in Full
PAY020188,10820,216,20250218,7486.0,7195.14,2025-02-20,2025-02-18,0,Paid in Full
PAY020189,10820,216,20250309,6072.0,5983.53,2025-03-20,2025-03-09,0,Paid in Full
PAY020190,10820,216,20250717,5355.0,5098.08,2025-07-20,2025-07-17,0,Paid in Full
PAY020191,10820,216,20250907,7324.0,6976.61,2025-09-20,2025-09-07,0,Paid in Full
PAY020192,10820,216,20251013,4746.0,4653.01,2025-10-20,2025-10-13,0,Paid in Full
PAY020193,10820,216,20251108,11375.0,11171.42,2025-11-20,2025-11-08,0,Paid in Full
PAY020194,10820,216,20251207,1413.0,1389.35,2025-12-20,2025-12-07,0,Paid in Full
PAY020195,10820,216,20251231,2748.0,2661.7,2026-01-20,2026-01-16,0,Paid in Full
PAY020196,10821,206,20230321,945.0,486.03,2023-03-20,2023-03-21,1,Partial Payment
PAY020197,10821,206,20230705,3216.0,1312.49,2023-06-20,2023-07-05,15,Partial Payment
PAY020198,10821,206,20230929,3118.0,751.85,2023-09-20,2023-09-29,9,Partial Payment
PAY020199,10821,206,20231022,1695.0,865.92,2023-10-20,2023-10-22,2,Partial Payment
PAY020200,10821,206,20231128,5496.0,3142.04,2023-11-20,2023-11-28,8,Partial Payment
PAY020201,10821,206,20240628,2930.0,654.6,2024-06-20,2024-06-28,8,Partial Payment
PAY020202,10821,206,20240827,498.0,175.61,2024-08-20,2024-08-27,7,Partial Payment
PAY020203,10821,206,20240916,2542.0,991.71,2024-09-20,2024-09-16,0,Partial Payment
PAY020204,10821,206,20241007,3861.0,992.75,2024-10-20,2024-10-07,0,Partial Payment
PAY020205,10821,206,20250122,2549.0,1372.4,2025-01-20,2025-01-22,2,Partial Payment
PAY020206,10821,206,20250328,4804.0,1493.17,2025-03-20,2025-03-28,8,Partial Payment
PAY020207,10821,206,20250629,3698.0,1868.87,2025-06-20,2025-06-29,9,Partial Payment
PAY020208,10821,206,20251001,4398.0,2030.5,2025-09-20,2025-10-01,11,Partial Payment
PAY020209,10821,206,20251124,3245.0,1405.86,2025-11-20,2025-11-24,4,Partial Payment
PAY020210,10822,206,20230410,904.0,594.51,2023-04-20,2023-04-10,0,Partial Payment
PAY020211,10822,206,20230605,1514.0,1008.64,2023-06-20,2023-06-05,0,Partial Payment
PAY020212,10822,206,20230711,5957.0,3658.82,2023-07-20,2023-07-11,0,Partial Payment
PAY020213,10822,206,20230813,4903.0,3295.86,2023-08-20,2023-08-13,0,Partial Payment
PAY020214,10822,206,20240104,1755.0,1234.88,2024-01-20,2024-01-04,0,Partial Payment
PAY020215,10822,206,20240416,2955.0,2511.58,2024-04-20,2024-04-16,0,Partial Payment
PAY020216,10822,206,20240612,2455.0,1742.85,2024-06-20,2024-06-12,0,Partial Payment
PAY020217,10822,206,20241012,2717.0,2245.29,2024-10-20,2024-10-12,0,Partial Payment
PAY020218,10822,206,20241105,3415.0,2499.21,2024-11-20,2024-11-05,0,Partial Payment
PAY020219,10822,206,20241206,1765.0,1474.59,2024-12-20,2024-12-06,0,Partial Payment
PAY020220,10822,206,20250219,656.0,585.73,2025-02-20,2025-02-19,0,Partial Payment
PAY020221,10822,206,20250519,1805.0,1212.87,2025-05-20,2025-05-19,0,Partial Payment
PAY020222,10822,206,20250613,3111.0,2671.42,2025-06-20,2025-06-13,0,Partial Payment
PAY020223,10822,206,20250712,5277.0,4150.61,2025-07-20,2025-07-12,0,Partial Payment
PAY020224,10822,206,20250810,2306.0,1949.0,2025-08-20,2025-08-10,0,Partial Payment
PAY020225,10822,206,20251208,1351.0,1074.69,2025-12-20,2025-12-08,0,Partial Payment
PAY020226,10822,206,20251231,512.0,372.32,2026-01-20,2026-01-02,0,Partial Payment
PAY020227,10823,210,20230217,6291.0,4205.05,2023-02-20,2023-02-17,0,Partial Payment
PAY020228,10823,210,20230304,3969.0,2464.79,2023-03-20,2023-03-04,0,Partial Payment
PAY020229,10823,210,20230418,1456.0,1107.51,2023-04-20,2023-04-18,0,Partial Payment
PAY020230,10823,210,20230516,576.0,516.73,2023-05-20,2023-05-16,0,Partial Payment
PAY020231,10823,210,20230615,5796.0,4760.91,2023-06-20,2023-06-15,0,Partial Payment
PAY020232,10823,210,20230711,2011.0,1404.09,2023-07-20,2023-07-11,0,Partial Payment
PAY020233,10823,210,20230805,3183.0,2699.7,2023-08-20,2023-08-05,0,Partial Payment
PAY020234,10823,210,20230912,5650.0,4693.43,2023-09-20,2023-09-12,0,Partial Payment
PAY020235,10823,210,20231004,777.0,531.85,2023-10-20,2023-10-04,0,Partial Payment
PAY020236,10823,210,20231118,1025.0,619.4,2023-11-20,2023-11-18,0,Partial Payment
PAY020237,10823,210,20231213,1670.0,1061.2,2023-12-20,2023-12-13,0,Partial Payment
PAY020238,10823,210,20240214,4754.0,4103.61,2024-02-20,2024-02-14,0,Partial Payment
PAY020239,10823,210,20240314,5694.0,4845.42,2024-03-20,2024-03-14,0,Partial Payment
PAY020240,10823,210,20240509,4166.0,2868.55,2024-05-20,2024-05-09,0,Partial Payment
PAY020241,10823,210,20240702,9458.0,6484.01,2024-07-20,2024-07-02,0,Partial Payment
PAY020242,10823,210,20240905,4359.0,3652.23,2024-09-20,2024-09-05,0,Partial Payment
PAY020243,10823,210,20241010,8003.0,7053.21,2024-10-20,2024-10-10,0,Partial Payment
PAY020244,10823,210,20241113,2690.0,2242.76,2024-11-20,2024-11-13,0,Partial Payment
PAY020245,10823,210,20250110,5394.0,4216.35,2025-01-20,2025-01-10,0,Partial Payment
PAY020246,10823,210,20250207,4750.0,3195.81,2025-02-20,2025-02-07,0,Partial Payment
PAY020247,10823,210,20250310,9514.0,7208.99,2025-03-20,2025-03-10,0,Partial Payment
PAY020248,10823,210,20250404,3115.0,2087.22,2025-04-20,2025-04-04,0,Partial Payment
PAY020249,10823,210,20250611,5320.0,4481.59,2025-06-20,2025-06-11,0,Partial Payment
PAY020250,10823,210,20250705,10541.0,7548.29,2025-07-20,2025-07-05,0,Partial Payment
PAY020251,10823,210,20250812,671.0,570.42,2025-08-20,2025-08-12,0,Partial Payment
PAY020252,10823,210,20250907,4412.0,3152.3,2025-09-20,2025-09-07,0,Partial Payment
PAY020253,10823,210,20251008,2242.0,1899.52,2025-10-20,2025-10-08,0,Partial Payment
PAY020254,10823,210,20251119,6630.0,4640.97,2025-11-20,2025-11-19,0,Partial Payment
PAY020255,10823,210,20251231,2232.0,1633.91,2026-01-20,2026-01-05,0,Partial Payment
PAY020256,10824,213,20230215,62273.5,48862.69,2023-02-20,2023-02-15,0,Partial Payment
PAY020257,10824,213,20230302,57994.5,36019.59,2023-03-20,2023-03-02,0,Partial Payment
PAY020258,10824,213,20230416,83260.0,73640.32,2023-04-20,2023-04-16,0,Partial Payment
PAY020259,10824,213,20230502,40594.0,31341.89,2023-05-20,2023-05-02,0,Partial Payment
PAY020260,10824,213,20230616,78808.5,59291.26,2023-06-20,2023-06-16,0,Partial Payment
PAY020261,10824,213,20230703,93398.5,79558.54,2023-07-20,2023-07-03,0,Partial Payment
PAY020262,10824,213,20230802,31587.0,27156.25,2023-08-20,2023-08-02,0,Partial Payment
PAY020263,10824,213,20230904,72468.0,54834.95,2023-09-20,2023-09-04,0,Partial Payment
PAY020264,10824,213,20231005,43059.0,37813.5,2023-10-20,2023-10-05,0,Partial Payment
PAY020265,10824,213,20231106,51569.5,31943.25,2023-11-20,2023-11-06,0,Partial Payment
PAY020266,10824,213,20231213,78555.0,49801.34,2023-12-20,2023-12-13,0,Partial Payment
PAY020267,10824,213,20240113,104437.9,81360.93,2024-01-20,2024-01-13,0,Partial Payment
PAY020268,10824,213,20240210,103286.7,72943.11,2024-02-20,2024-02-10,0,Partial Payment
PAY020269,10824,213,20240306,57240.0,42315.67,2024-03-20,2024-03-06,0,Partial Payment
PAY020270,10824,213,20240418,48912.5,34161.65,2024-04-20,2024-04-18,0,Partial Payment
PAY020271,10824,213,20240507,101787.0,73430.93,2024-05-20,2024-05-07,0,Partial Payment
PAY020272,10824,213,20240618,119775.5,101425.16,2024-06-20,2024-06-18,0,Partial Payment
PAY020273,10824,213,20240702,67431.0,52464.21,2024-07-20,2024-07-02,0,Partial Payment
PAY020274,10824,213,20240812,36482.5,32805.19,2024-08-20,2024-08-12,0,Partial Payment
PAY020275,10824,213,20240914,84814.5,70910.33,2024-09-20,2024-09-14,0,Partial Payment
PAY020276,10824,213,20241011,30981.8,21132.68,2024-10-20,2024-10-11,0,Partial Payment
PAY020277,10824,213,20241113,34508.0,23441.41,2024-11-20,2024-11-13,0,Partial Payment
PAY020278,10824,213,20241203,19637.0,13761.01,2024-12-20,2024-12-03,0,Partial Payment
PAY020279,10824,213,20250102,27635.0,23572.04,2025-01-20,2025-01-02,0,Partial Payment
PAY020280,10824,213,20250216,42321.0,25739.05,2025-02-20,2025-02-16,0,Partial Payment
PAY020281,10824,213,20250306,26542.0,17758.04,2025-03-20,2025-03-06,0,Partial Payment
PAY020282,10824,213,20250416,61365.5,53478.53,2025-04-20,2025-04-16,0,Partial Payment
PAY020283,10824,213,20250511,13302.0,10534.77,2025-05-20,2025-05-11,0,Partial Payment
PAY020284,10824,213,20250616,22924.0,15314.47,2025-06-20,2025-06-16,0,Partial Payment
PAY020285,10824,213,20250707,96689.5,64370.41,2025-07-20,2025-07-07,0,Partial Payment
PAY020286,10824,213,20250805,91042.5,78185.97,2025-08-20,2025-08-05,0,Partial Payment
PAY020287,10824,213,20250904,30598.0,26562.96,2025-09-20,2025-09-04,0,Partial Payment
PAY020288,10824,213,20251010,22686.0,15354.78,2025-10-20,2025-10-10,0,Partial Payment
PAY020289,10824,213,20251107,69047.0,50138.69,2025-11-20,2025-11-07,0,Partial Payment
PAY020290,10824,213,20251203,19827.0,16860.46,2025-12-20,2025-12-03,0,Partial Payment
PAY020291,10824,213,20251231,16989.0,14122.99,2026-01-20,2026-01-17,0,Partial Payment
PAY020292,10825,206,20230706,4790.0,155.95,2023-02-20,2023-07-06,136,Delinquent
PAY020293,10825,206,20230815,919.0,19.06,2023-04-20,2023-08-15,117,Delinquent
PAY020294,10825,206,20231216,7592.0,276.82,2023-06-20,2023-12-16,179,Delinquent
PAY020295,10825,206,20231117,526.0,6.86,2023-07-20,2023-11-17,120,Delinquent
PAY020296,10825,206,20231221,2638.0,16.53,2023-08-20,2023-12-21,123,Delinquent
PAY020297,10825,206,20240310,1157.0,32.8,2023-09-20,2024-03-10,172,Delinquent
PAY020298,10825,206,20240325,6613.0,142.67,2023-11-20,2024-03-25,126,Delinquent
PAY020299,10825,206,20241113,6571.0,224.62,2024-05-20,2024-11-13,177,Delinquent
PAY020300,10825,206,20240925,1641.0,5.33,2024-06-20,2024-09-25,97,Delinquent
PAY020301,10825,206,20241101,6188.0,208.83,2024-08-20,2024-11-01,73,Delinquent
PAY020302,10825,206,20241208,2431.0,28.52,2024-10-20,2024-12-08,49,Delinquent
PAY020303,10825,206,20250525,2258.0,59.15,2025-02-20,2025-05-25,94,Delinquent
PAY020304,10825,206,20250825,1517.0,2.44,2025-03-20,2025-08-25,158,Delinquent
PAY020305,10825,206,20251113,2610.0,63.64,2025-05-20,2025-11-13,177,Delinquent
PAY020306,10825,206,20251009,1071.0,30.73,2025-07-20,2025-10-09,81,Delinquent
PAY020307,10825,206,20251016,1686.0,24.87,2025-08-20,2025-10-16,57,Delinquent
PAY020308,10825,206,20251231,1539.0,13.26,2025-10-20,2026-01-12,84,Delinquent
PAY020309,10825,206,20251231,816.0,17.55,2025-11-20,2026-04-04,135,Delinquent
PAY020310,10825,206,20251231,3125.0,104.15,2025-12-20,2026-03-10,80,Delinquent
PAY020311,10825,206,20251231,859.0,11.12,2026-01-20,2026-05-31,131,Delinquent
PAY020312,10826,204,20230204,4505.0,3044.21,2023-02-20,2023-02-04,0,Partial Payment
PAY020313,10826,204,20230504,4582.0,3132.62,2023-05-20,2023-05-04,0,Partial Payment
PAY020314,10826,204,20230605,8327.0,7367.23,2023-06-20,2023-06-05,0,Partial Payment
PAY020315,10826,204,20230703,5147.0,3642.96,2023-07-20,2023-07-03,0,Partial Payment
PAY020316,10826,204,20230804,3415.0,2052.69,2023-08-20,2023-08-04,0,Partial Payment
PAY020317,10826,204,20230908,7888.0,6582.57,2023-09-20,2023-09-08,0,Partial Payment
PAY020318,10826,204,20231008,1340.0,1085.11,2023-10-20,2023-10-08,0,Partial Payment
PAY020319,10826,204,20231117,8994.0,5743.3,2023-11-20,2023-11-17,0,Partial Payment
PAY020320,10826,204,20231210,5688.0,5093.44,2023-12-20,2023-12-10,0,Partial Payment
PAY020321,10826,204,20240104,4335.0,3391.79,2024-01-20,2024-01-04,0,Partial Payment
PAY020322,10826,204,20240217,5766.0,4325.85,2024-02-20,2024-02-17,0,Partial Payment
PAY020323,10826,204,20240312,1764.0,1260.67,2024-03-20,2024-03-12,0,Partial Payment
PAY020324,10826,204,20240402,4147.0,3606.24,2024-04-20,2024-04-02,0,Partial Payment
PAY020325,10826,204,20240514,1381.0,929.67,2024-05-20,2024-05-14,0,Partial Payment
PAY020326,10826,204,20240604,3176.0,2177.88,2024-06-20,2024-06-04,0,Partial Payment
PAY020327,10826,204,20240713,12627.0,8039.9,2024-07-20,2024-07-13,0,Partial Payment
PAY020328,10826,204,20240919,8199.0,6786.61,2024-09-20,2024-09-19,0,Partial Payment
PAY020329,10826,204,20241007,957.0,745.18,2024-10-20,2024-10-07,0,Partial Payment
PAY020330,10826,204,20241108,4250.0,3326.56,2024-11-20,2024-11-08,0,Partial Payment
PAY020331,10826,204,20241218,10150.0,6755.24,2024-12-20,2024-12-18,0,Partial Payment
PAY020332,10826,204,20250117,4358.0,3466.14,2025-01-20,2025-01-17,0,Partial Payment
PAY020333,10826,204,20250512,3007.0,2494.72,2025-05-20,2025-05-12,0,Partial Payment
PAY020334,10826,204,20250709,3141.0,2221.84,2025-07-20,2025-07-09,0,Partial Payment
PAY020335,10826,204,20250903,4885.0,4105.37,2025-09-20,2025-09-03,0,Partial Payment
PAY020336,10826,204,20251110,2017.0,1421.25,2025-11-20,2025-11-10,0,Partial Payment
PAY020337,10826,204,20251214,3215.0,2660.22,2025-12-20,2025-12-14,0,Partial Payment
PAY020338,10827,210,20230206,11507.0,7020.64,2023-02-20,2023-02-06,0,Partial Payment
PAY020339,10827,210,20230404,6650.0,5089.57,2023-04-20,2023-04-04,0,Partial Payment
PAY020340,10827,210,20230517,2505.0,2231.6,2023-05-20,2023-05-17,0,Partial Payment
PAY020341,10827,210,20230719,2887.0,2582.06,2023-07-20,2023-07-19,0,Partial Payment
PAY020342,10827,210,20230819,3636.0,2488.94,2023-08-20,2023-08-19,0,Partial Payment
PAY020343,10827,210,20231016,5393.0,3949.94,2023-10-20,2023-10-16,0,Partial Payment
PAY020344,10827,210,20231111,5716.0,3537.59,2023-11-20,2023-11-11,0,Partial Payment
PAY020345,10827,210,20231219,4891.0,4216.05,2023-12-20,2023-12-19,0,Partial Payment
PAY020346,10827,210,20240117,1815.0,1398.59,2024-01-20,2024-01-17,0,Partial Payment
PAY020347,10827,210,20240304,3409.0,2439.24,2024-03-20,2024-03-04,0,Partial Payment
PAY020348,10827,210,20240403,1419.0,899.41,2024-04-20,2024-04-03,0,Partial Payment
PAY020349,10827,210,20240507,4446.0,3930.4,2024-05-20,2024-05-07,0,Partial Payment
PAY020350,10827,210,20240607,9285.0,7047.93,2024-06-20,2024-06-07,0,Partial Payment
PAY020351,10827,210,20240812,4738.0,3244.95,2024-08-20,2024-08-12,0,Partial Payment
PAY020352,10827,210,20240905,2047.0,1443.27,2024-09-20,2024-09-05,0,Partial Payment
PAY020353,10827,210,20241018,2165.0,1474.82,2024-10-20,2024-10-18,0,Partial Payment
PAY020354,10827,210,20241116,4206.0,3282.96,2024-11-20,2024-11-16,0,Partial Payment
PAY020355,10827,210,20241214,5037.0,4427.47,2024-12-20,2024-12-14,0,Partial Payment
PAY020356,10827,210,20250105,2090.0,1791.15,2025-01-20,2025-01-05,0,Partial Payment
PAY020357,10827,210,20250206,571.0,421.46,2025-02-20,2025-02-06,0,Partial Payment
PAY020358,10827,210,20250312,8122.0,6887.05,2025-03-20,2025-03-12,0,Partial Payment
PAY020359,10827,210,20250418,9454.0,6872.41,2025-04-20,2025-04-18,0,Partial Payment
PAY020360,10827,210,20250603,7234.0,4887.96,2025-06-20,2025-06-03,0,Partial Payment
PAY020361,10827,210,20250705,1351.0,1209.18,2025-07-20,2025-07-05,0,Partial Payment
PAY020362,10827,210,20250811,8754.0,6050.47,2025-08-20,2025-08-11,0,Partial Payment
PAY020363,10827,210,20251104,11008.0,7673.87,2025-11-20,2025-11-04,0,Partial Payment
PAY020364,10827,210,20251208,3108.0,2787.59,2025-12-20,2025-12-08,0,Partial Payment
PAY020365,10828,210,20230205,2777.0,2656.75,2023-02-20,2023-02-05,0,Paid in Full
PAY020366,10828,210,20230614,7296.0,7208.64,2023-06-20,2023-06-14,0,Paid in Full
PAY020367,10828,210,20230705,6971.0,6948.63,2023-07-20,2023-07-05,0,Paid in Full
PAY020368,10828,210,20230816,3290.0,3209.69,2023-08-20,2023-08-16,0,Paid in Full
PAY020369,10828,210,20230909,1392.0,1322.58,2023-09-20,2023-09-09,0,Paid in Full
PAY020370,10828,210,20231016,4974.0,4818.58,2023-10-20,2023-10-16,0,Paid in Full
PAY020371,10828,210,20231204,10304.0,9846.28,2023-12-20,2023-12-04,0,Paid in Full
PAY020372,10828,210,20240514,4073.0,3954.11,2024-05-20,2024-05-14,0,Paid in Full
PAY020373,10828,210,20240619,741.0,733.22,2024-06-20,2024-06-19,0,Paid in Full
PAY020374,10828,210,20240703,3211.0,3120.89,2024-07-20,2024-07-03,0,Paid in Full
PAY020375,10828,210,20240806,6083.0,5910.22,2024-08-20,2024-08-06,0,Paid in Full
PAY020376,10828,210,20241117,2578.0,2520.87,2024-11-20,2024-11-17,0,Paid in Full
PAY020377,10828,210,20250103,5076.0,4969.83,2025-01-20,2025-01-03,0,Paid in Full
PAY020378,10828,210,20250204,6012.0,5968.8,2025-02-20,2025-02-04,0,Paid in Full
PAY020379,10828,210,20250308,18603.0,17959.67,2025-03-20,2025-03-08,0,Paid in Full
PAY020380,10828,210,20250504,6383.0,6326.09,2025-05-20,2025-05-04,0,Paid in Full
PAY020381,10828,210,20250713,10862.0,10626.26,2025-07-20,2025-07-13,0,Paid in Full
PAY020382,10828,210,20250806,4694.0,4529.83,2025-08-20,2025-08-06,0,Paid in Full
PAY020383,10828,210,20250911,2857.0,2756.31,2025-09-20,2025-09-11,0,Paid in Full
PAY020384,10828,210,20251018,5936.0,5746.39,2025-10-20,2025-10-18,0,Paid in Full
PAY020385,10828,210,20251107,3423.0,3358.42,2025-11-20,2025-11-07,0,Paid in Full
PAY020386,10828,210,20251231,2153.0,2070.2,2026-01-20,2026-01-15,0,Paid in Full
PAY020387,10829,206,20230307,652.0,364.42,2023-02-20,2023-03-07,15,Partial Payment
PAY020388,10829,206,20230401,3322.0,1409.25,2023-03-20,2023-04-01,12,Partial Payment
PAY020389,10829,206,20230604,442.0,246.99,2023-05-20,2023-06-04,15,Partial Payment
PAY020390,10829,206,20230703,3055.0,666.29,2023-06-20,2023-07-03,13,Partial Payment
PAY020391,10829,206,20230831,2913.0,971.83,2023-08-20,2023-08-31,11,Partial Payment
PAY020392,10829,206,20231202,4039.0,843.73,2023-11-20,2023-12-02,12,Partial Payment
PAY020393,10829,206,20231228,2221.0,680.02,2023-12-20,2023-12-28,8,Partial Payment
PAY020394,10829,206,20240301,1973.0,1057.89,2024-02-20,2024-03-01,10,Partial Payment
PAY020395,10829,206,20240603,3129.0,670.48,2024-05-20,2024-06-03,14,Partial Payment
PAY020396,10829,206,20240901,2344.0,867.51,2024-08-20,2024-09-01,12,Partial Payment
PAY020397,10829,206,20241202,4578.0,1125.51,2024-11-20,2024-12-02,12,Partial Payment
PAY020398,10829,206,20250228,1546.0,560.53,2025-02-20,2025-02-28,8,Partial Payment
PAY020399,10829,206,20250728,6267.0,3303.66,2025-07-20,2025-07-28,8,Partial Payment
PAY020400,10829,206,20250903,962.0,426.16,2025-08-20,2025-09-03,14,Partial Payment
PAY020401,10830,206,20230412,3835.0,113.02,2023-02-20,2023-04-12,51,Delinquent
PAY020402,10830,206,20231018,2049.0,28.61,2023-06-20,2023-10-18,120,Delinquent
PAY020403,10830,206,20231219,2197.0,82.99,2023-08-20,2023-12-19,121,Delinquent
PAY020404,10830,206,20231221,3655.0,103.69,2023-09-20,2023-12-21,92,Delinquent
PAY020405,10830,206,20240229,3784.0,63.84,2023-11-20,2024-02-29,101,Delinquent
PAY020406,10830,206,20240512,13014.0,222.0,2023-12-20,2024-05-12,144,Delinquent
PAY020407,10830,206,20240424,6096.0,224.01,2024-01-20,2024-04-24,95,Delinquent
PAY020408,10830,206,20240710,1818.0,41.92,2024-03-20,2024-07-10,112,Delinquent
PAY020409,10830,206,20240829,4352.0,122.97,2024-07-20,2024-08-29,40,Delinquent
PAY020410,10830,206,20241123,3102.0,51.75,2024-09-20,2024-11-23,64,Delinquent
PAY020411,10830,206,20250123,4979.0,44.55,2024-10-20,2025-01-23,95,Delinquent
PAY020412,10830,206,20241227,7428.0,214.98,2024-11-20,2024-12-27,37,Delinquent
PAY020413,10830,206,20250524,3674.0,89.33,2025-01-20,2025-05-24,124,Delinquent
PAY020414,10830,206,20250620,4618.0,92.61,2025-03-20,2025-06-20,92,Delinquent
PAY020415,10830,206,20250911,1153.0,28.78,2025-04-20,2025-09-11,144,Delinquent
PAY020416,10830,206,20251224,3246.0,27.04,2025-07-20,2025-12-24,157,Delinquent
PAY020417,10830,206,20251102,2447.0,77.71,2025-08-20,2025-11-02,74,Delinquent
PAY020418,10830,206,20251022,11350.0,430.47,2025-09-20,2025-10-22,32,Delinquent
PAY020419,10830,206,20251231,2807.0,100.05,2025-10-20,2026-04-12,174,Delinquent
PAY020420,10830,206,20251231,1563.0,20.1,2026-01-20,2026-04-30,100,Delinquent
PAY020421,10831,210,20230304,11415.0,4090.48,2023-02-20,2023-03-04,12,Partial Payment
PAY020422,10831,210,20230330,4722.0,2433.14,2023-03-20,2023-03-30,10,Partial Payment
PAY020423,10831,210,20230427,14029.0,6061.87,2023-04-20,2023-04-27,7,Partial Payment
PAY020424,10831,210,20230528,9783.0,4047.1,2023-05-20,2023-05-28,8,Partial Payment
PAY020425,10831,210,20230630,26000.0,14596.15,2023-06-20,2023-06-30,10,Partial Payment
PAY020426,10831,210,20230712,16130.0,6597.97,2023-07-20,2023-07-12,0,Partial Payment
PAY020427,10831,210,20230903,9490.0,3803.84,2023-08-20,2023-09-03,14,Partial Payment
PAY020428,10831,210,20231001,9741.0,2107.83,2023-09-20,2023-10-01,11,Partial Payment
PAY020429,10831,210,20231028,23792.0,5402.51,2023-10-20,2023-10-28,8,Partial Payment
PAY020430,10831,210,20231121,26326.0,5341.39,2023-11-20,2023-11-21,1,Partial Payment
PAY020431,10831,210,20240104,29628.0,16478.06,2023-12-20,2024-01-04,15,Partial Payment
PAY020432,10831,210,20240108,12469.0,4479.75,2024-01-20,2024-01-08,0,Partial Payment
PAY020433,10831,210,20240227,19006.0,7274.34,2024-02-20,2024-02-27,7,Partial Payment
PAY020434,10831,210,20240326,36265.0,19209.6,2024-03-20,2024-03-26,6,Partial Payment
PAY020435,10831,210,20240426,15028.0,6576.34,2024-04-20,2024-04-26,6,Partial Payment
PAY020436,10831,210,20240531,33160.0,14514.32,2024-05-20,2024-05-31,11,Partial Payment
PAY020437,10831,210,20240801,14284.0,4508.72,2024-07-20,2024-08-01,12,Partial Payment
PAY020438,10831,210,20240826,22916.0,12036.04,2024-08-20,2024-08-26,6,Partial Payment
PAY020439,10831,210,20240925,38953.0,10309.83,2024-09-20,2024-09-25,5,Partial Payment
PAY020440,10831,210,20241023,13767.0,3038.77,2024-10-20,2024-10-23,3,Partial Payment
PAY020441,10831,210,20241127,11528.0,3167.03,2024-11-20,2024-11-27,7,Partial Payment
PAY020442,10831,210,20250102,8815.0,2683.44,2024-12-20,2025-01-02,13,Partial Payment
PAY020443,10831,210,20250201,30525.0,9465.84,2025-01-20,2025-02-01,12,Partial Payment
PAY020444,10831,210,20250301,29853.0,13777.17,2025-02-20,2025-03-01,9,Partial Payment
PAY020445,10831,210,20250321,37380.0,10651.49,2025-03-20,2025-03-21,1,Partial Payment
PAY020446,10831,210,20250428,24588.0,11406.29,2025-04-20,2025-04-28,8,Partial Payment
PAY020447,10831,210,20250504,33023.0,7778.29,2025-05-20,2025-05-04,0,Partial Payment
PAY020448,10831,210,20250627,7964.0,2050.0,2025-06-20,2025-06-27,7,Partial Payment
PAY020449,10831,210,20250803,31341.0,12487.52,2025-07-20,2025-08-03,14,Partial Payment
PAY020450,10831,210,20250926,28683.0,16049.27,2025-09-20,2025-09-26,6,Partial Payment
PAY020451,10831,210,20251021,4844.0,2592.66,2025-10-20,2025-10-21,1,Partial Payment
PAY020452,10831,210,20251128,33073.0,19110.04,2025-11-20,2025-11-28,8,Partial Payment
PAY020453,10831,210,20251222,19559.0,8873.66,2025-12-20,2025-12-22,2,Partial Payment
PAY020454,10831,210,20251231,14107.0,6539.55,2026-01-20,2026-01-31,11,Partial Payment
PAY020455,10832,206,20230325,1324.0,182.05,2023-03-20,2023-03-25,5,Minimum Payment
PAY020456,10832,206,20230507,5417.0,743.18,2023-04-20,2023-05-07,17,Minimum Payment
PAY020457,10832,206,20230531,4882.0,344.65,2023-05-20,2023-05-31,11,Minimum Payment
PAY020458,10832,206,20230630,2694.0,339.78,2023-06-20,2023-06-30,10,Minimum Payment
PAY020459,10832,206,20230802,4979.0,518.06,2023-07-20,2023-08-02,13,Minimum Payment
PAY020460,10832,206,20230925,873.0,97.74,2023-09-20,2023-09-25,5,Minimum Payment
PAY020461,10832,206,20231104,782.0,96.42,2023-10-20,2023-11-04,15,Minimum Payment
PAY020462,10832,206,20231228,2693.0,183.06,2023-12-20,2023-12-28,8,Minimum Payment
PAY020463,10832,206,20240326,4243.0,425.69,2024-03-20,2024-03-26,6,Minimum Payment
PAY020464,10832,206,20240429,3232.0,190.31,2024-04-20,2024-04-29,9,Minimum Payment
PAY020465,10832,206,20240807,2246.0,420.35,2024-07-20,2024-08-07,18,Minimum Payment
PAY020466,10832,206,20240905,953.0,63.46,2024-08-20,2024-09-05,16,Minimum Payment
PAY020467,10832,206,20241211,3190.0,274.96,2024-11-20,2024-12-11,21,Minimum Payment
PAY020468,10832,206,20250101,5467.0,955.53,2024-12-20,2025-01-01,12,Minimum Payment
PAY020469,10832,206,20250211,796.0,93.59,2025-01-20,2025-02-11,22,Minimum Payment
PAY020470,10832,206,20250509,1950.0,134.53,2025-04-20,2025-05-09,19,Minimum Payment
PAY020471,10832,206,20250614,2012.0,208.83,2025-05-20,2025-06-14,25,Minimum Payment
PAY020472,10832,206,20250713,4965.0,328.79,2025-06-20,2025-07-13,23,Minimum Payment
PAY020473,10832,206,20250907,2724.0,212.55,2025-08-20,2025-09-07,18,Minimum Payment
PAY020474,10833,206,20230611,3138.0,6.53,2023-03-20,2023-06-11,83,Delinquent
PAY020475,10833,206,20230810,2086.0,36.57,2023-05-20,2023-08-10,82,Delinquent
PAY020476,10833,206,20231003,3365.0,108.57,2023-06-20,2023-10-03,105,Delinquent
PAY020477,10833,206,20240130,2160.0,50.63,2023-09-20,2024-01-30,132,Delinquent
PAY020478,10833,206,20240318,3715.0,90.1,2023-10-20,2024-03-18,150,Delinquent
